Date,Time,SatCount,GPS,GSpd(knots),Hdg(@),Alt(m),Vspd(m/s),Dist(m),Strm(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(@),Roll(@),Yaw(@),FM,VFR
2026-04-04,14:00:26.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.25,0.0,0,100,-10.6,-15.2,110.0,STAB,1
2026-04-04,14:00:26.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.25,0.0,0,100,-9.5,-14.2,112.0,STAB,1
2026-04-04,14:00:26.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.25,0.0,0,100,-8.3,-13.2,114.0,STAB,1
2026-04-04,14:00:26.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.25,0.0,0,100,-7.0,-12.1,116.0,STAB,1
2026-04-04,14:00:26.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.25,0.0,0,100,-5.6,-11.0,118.0,STAB,1
2026-04-04,14:00:27.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.25,0.0,0,100,-4.2,-9.8,120.0,STAB,1
2026-04-04,14:00:27.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.25,0.0,0,100,-2.7,-8.6,122.0,STAB,1
2026-04-04,14:00:27.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,-1.2,-7.3,124.0,STAB,1
2026-04-04,14:00:27.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,0.3,-6.0,126.0,STAB,1
2026-04-04,14:00:27.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,1.7,-4.6,128.0,STAB,1
2026-04-04,14:00:28.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,3.2,-3.2,130.0,STAB,1
2026-04-04,14:00:28.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,4.7,-1.8,132.0,STAB,1
2026-04-04,14:00:28.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,6.1,-0.4,134.0,STAB,1
2026-04-04,14:00:28.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,7.4,1.0,136.0,STAB,1
2026-04-04,14:00:28.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,8.7,2.3,138.0,STAB,1
2026-04-04,14:00:29.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,9.9,3.7,140.0,STAB,1
2026-04-04,14:00:29.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,10.9,5.1,142.0,STAB,1
2026-04-04,14:00:29.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,11.9,6.4,144.0,STAB,1
2026-04-04,14:00:29.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.24,0.0,0,100,12.8,7.7,146.0,STAB,1
2026-04-04,14:00:29.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,13.5,9.0,148.0,STAB,1
2026-04-04,14:00:30.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,14.1,10.2,150.0,STAB,1
2026-04-04,14:00:30.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,14.5,11.4,152.0,STAB,1
2026-04-04,14:00:30.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,14.8,12.5,154.0,STAB,1
2026-04-04,14:00:30.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,15.0,13.6,156.0,STAB,1
2026-04-04,14:00:30.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,15.0,14.6,158.0,STAB,1
2026-04-04,14:00:31.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,14.8,15.5,160.0,STAB,1
2026-04-04,14:00:31.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,14.5,16.4,162.0,STAB,1
2026-04-04,14:00:31.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,14.1,17.1,164.0,STAB,1
2026-04-04,14:00:31.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,13.5,17.8,166.0,STAB,1
2026-04-04,14:00:31.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.23,0.0,0,100,12.8,18.4,168.0,STAB,1
2026-04-04,14:00:32.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,12.0,18.9,170.0,STAB,1
2026-04-04,14:00:32.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,11.0,19.3,172.0,STAB,1
2026-04-04,14:00:32.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,9.9,19.6,174.0,STAB,1
2026-04-04,14:00:32.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,8.8,19.8,176.0,STAB,1
2026-04-04,14:00:32.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,7.5,20.0,178.0,STAB,1
2026-04-04,14:00:33.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,6.2,20.0,180.0,STAB,1
2026-04-04,14:00:33.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,4.8,19.9,182.0,STAB,1
2026-04-04,14:00:33.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,3.3,19.8,184.0,STAB,1
2026-04-04,14:00:33.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,1.9,19.5,186.0,STAB,1
2026-04-04,14:00:33.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,0.4,19.1,188.0,STAB,1
2026-04-04,14:00:34.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.22,0.0,0,100,-1.1,18.7,190.0,STAB,1
2026-04-04,14:00:34.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-2.6,18.1,192.0,STAB,1
2026-04-04,14:00:34.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-4.1,17.5,194.0,STAB,1
2026-04-04,14:00:34.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-5.5,16.8,196.0,STAB,1
2026-04-04,14:00:34.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-6.9,16.0,198.0,STAB,1
2026-04-04,14:00:35.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-8.2,15.1,200.0,STAB,1
2026-04-04,14:00:35.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-9.4,14.1,202.0,STAB,1
2026-04-04,14:00:35.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-10.5,13.1,204.0,STAB,1
2026-04-04,14:00:35.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-11.5,12.0,206.0,STAB,1
2026-04-04,14:00:35.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-12.4,10.9,208.0,STAB,1
2026-04-04,14:00:36.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-13.2,9.7,210.0,STAB,1
2026-04-04,14:00:36.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.21,0.0,0,100,-13.8,8.4,212.0,STAB,1
2026-04-04,14:00:36.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-14.3,7.1,214.0,STAB,1
2026-04-04,14:00:36.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-14.7,5.8,216.0,STAB,1
2026-04-04,14:00:36.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-14.9,4.4,218.0,STAB,1
2026-04-04,14:00:37.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-15.0,3.1,220.0,STAB,1
2026-04-04,14:00:37.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-14.9,1.7,222.0,STAB,1
2026-04-04,14:00:37.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-14.7,0.3,224.0,STAB,1
2026-04-04,14:00:37.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-14.3,-1.1,226.0,STAB,1
2026-04-04,14:00:37.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-13.8,-2.5,228.0,STAB,1
2026-04-04,14:00:38.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-13.1,-3.9,230.0,STAB,1
2026-04-04,14:00:38.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-12.3,-5.3,232.0,STAB,1
2026-04-04,14:00:38.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-11.4,-6.6,234.0,STAB,1
2026-04-04,14:00:38.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.20,0.0,0,100,-10.4,-7.9,236.0,STAB,1
2026-04-04,14:00:38.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,-9.3,-9.2,238.0,STAB,1
2026-04-04,14:00:39.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,-8.0,-10.4,240.0,STAB,1
2026-04-04,14:00:39.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,-6.7,-11.6,242.0,STAB,1
2026-04-04,14:00:39.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,-5.4,-12.7,244.0,STAB,1
2026-04-04,14:00:39.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,-3.9,-13.7,246.0,STAB,1
2026-04-04,14:00:39.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,-2.5,-14.7,248.0,STAB,1
2026-04-04,14:00:40.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,-1.0,-15.6,250.0,STAB,1
2026-04-04,14:00:40.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,0.5,-16.5,252.0,STAB,1
2026-04-04,14:00:40.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,2.0,-17.2,254.0,STAB,1
2026-04-04,14:00:40.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,3.5,-17.9,256.0,STAB,1
2026-04-04,14:00:40.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.19,0.0,0,100,4.9,-18.5,258.0,STAB,1
2026-04-04,14:00:41.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,6.3,-19.0,260.0,STAB,1
2026-04-04,14:00:41.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,7.6,-19.4,262.0,STAB,1
2026-04-04,14:00:41.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,8.9,-19.7,264.0,STAB,1
2026-04-04,14:00:41.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,10.0,-19.9,266.0,STAB,1
2026-04-04,14:00:41.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,11.1,-20.0,268.0,STAB,1
2026-04-04,14:00:42.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,12.1,-20.0,270.0,STAB,1
2026-04-04,14:00:42.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,12.9,-19.9,272.0,STAB,1
2026-04-04,14:00:42.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,13.6,-19.7,274.0,STAB,1
2026-04-04,14:00:42.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,14.2,-19.4,276.0,STAB,1
2026-04-04,14:00:42.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,14.6,-19.1,278.0,STAB,1
2026-04-04,14:00:43.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.18,0.0,0,100,14.9,-18.6,280.0,STAB,1
2026-04-04,14:00:43.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,15.0,-18.1,282.0,STAB,1
2026-04-04,14:00:43.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,15.0,-17.4,284.0,STAB,1
2026-04-04,14:00:43.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,14.8,-16.7,286.0,STAB,1
2026-04-04,14:00:43.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,14.5,-15.9,288.0,STAB,1
2026-04-04,14:00:44.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,14.0,-15.0,290.0,STAB,1
2026-04-04,14:00:44.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,13.4,-14.0,292.0,STAB,1
2026-04-04,14:00:44.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,12.7,-13.0,294.0,STAB,1
2026-04-04,14:00:44.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,11.8,-11.9,296.0,STAB,1
2026-04-04,14:00:44.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,10.8,-10.7,298.0,STAB,1
2026-04-04,14:00:45.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,9.8,-9.5,300.0,STAB,1
2026-04-04,14:00:45.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.17,0.0,0,100,8.6,-8.3,302.0,STAB,1
2026-04-04,14:00:45.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,7.3,-7.0,304.0,STAB,1
2026-04-04,14:00:45.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,6.0,-5.6,306.0,STAB,1
2026-04-04,14:00:45.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,4.5,-4.3,308.0,STAB,1
2026-04-04,14:00:46.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,3.1,-2.9,310.0,STAB,1
2026-04-04,14:00:46.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,1.6,-1.5,312.0,STAB,1
2026-04-04,14:00:46.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,0.1,-0.1,314.0,STAB,1
2026-04-04,14:00:46.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,-1.4,1.3,316.0,STAB,1
2026-04-04,14:00:46.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,-2.9,2.7,318.0,STAB,1
2026-04-04,14:00:47.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,-4.3,4.1,320.0,STAB,1
2026-04-04,14:00:47.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,-5.7,5.4,322.0,STAB,1
2026-04-04,14:00:47.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,-7.1,6.8,324.0,STAB,1
2026-04-04,14:00:47.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.16,0.0,0,100,-8.4,8.1,326.0,STAB,1
2026-04-04,14:00:47.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-9.6,9.3,328.0,STAB,1
2026-04-04,14:00:48.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-10.7,10.5,330.0,STAB,1
2026-04-04,14:00:48.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-11.7,11.7,332.0,STAB,1
2026-04-04,14:00:48.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-12.6,12.8,334.0,STAB,1
2026-04-04,14:00:48.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-13.3,13.8,336.0,STAB,1
2026-04-04,14:00:48.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-13.9,14.8,338.0,STAB,1
2026-04-04,14:00:49.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-14.4,15.7,340.0,STAB,1
2026-04-04,14:00:49.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-14.8,16.5,342.0,STAB,1
2026-04-04,14:00:49.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-15.0,17.3,344.0,STAB,1
2026-04-04,14:00:49.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-15.0,18.0,346.0,STAB,1
2026-04-04,14:00:49.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.15,0.0,0,100,-14.9,18.5,348.0,STAB,1
2026-04-04,14:00:50.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-14.6,19.0,350.0,STAB,1
2026-04-04,14:00:50.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-14.2,19.4,352.0,STAB,1
2026-04-04,14:00:50.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-13.7,19.7,354.0,STAB,1
2026-04-04,14:00:50.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-13.0,19.9,356.0,STAB,1
2026-04-04,14:00:50.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-12.2,20.0,358.0,STAB,1
2026-04-04,14:00:51.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-11.3,20.0,0.0,STAB,1
2026-04-04,14:00:51.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-10.2,19.9,2.0,STAB,1
2026-04-04,14:00:51.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-9.1,19.7,4.0,STAB,1
2026-04-04,14:00:51.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-7.8,19.4,6.0,STAB,1
2026-04-04,14:00:51.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-6.5,19.0,8.0,STAB,1
2026-04-04,14:00:52.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.14,0.0,0,100,-5.1,18.5,10.0,STAB,1
